STATE,DATE,TAVG,TMAX,PRCP,RH,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
TX,2006-04-16,24.731995661605207,32.56069114470842,0.0,49.64708571708085,16.887201735357916,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2006-04-17,25.41684210526316,33.882599580712785,0.0,49.360421322160754,16.95578947368421,26.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-04-18,26.05700636942675,34.63953488372093,0.048170731707317,47.98470864580391,17.48241525423729,33.0,3.0,7.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-04-19,24.259768907563025,32.40481171548117,1.1290909090909091,48.1357380939606,16.141719077568133,29.0,3.0,44.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,4.0,14.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
TX,2006-04-20,22.075262054507338,28.32494758909853,5.702121212121212,65.45189084611549,15.83305439330544,42.0,1.0,80.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,6.0,18.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0
TX,2006-04-21,20.52968421052632,26.428571428571427,11.874770642201836,71.64967187319745,14.634453781512605,53.0,6.0,64.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,20.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
TX,2006-04-22,21.903448275862072,28.96723768736617,1.386021505376344,62.98890041424245,14.844301075268818,30.0,7.0,9.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2006-04-23,23.909803921568628,30.784531590413945,0.3811059907834101,63.32376001961716,17.03600867678959,33.0,11.0,11.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
TX,2006-04-24,24.78150105708245,31.099789915966387,0.0615620214395099,65.19229807679054,18.44799154334038,20.0,1.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-04-25,22.2607822410148,29.17215189873417,0.511380880121396,67.93315888413836,15.35813953488372,35.0,0.0,43.0,0.0,3.0,0.0,0.0,30.0,0.0,0.0,1.0,15.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
TX,2006-04-26,18.156210526315792,24.82016806722689,2.655792682926829,62.80347132021735,11.496638655462185,15.0,0.0,24.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TX,2006-04-27,18.27677824267782,25.13221757322176,0.2396341463414634,63.42693757209177,11.42133891213389,24.0,1.0,6.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
TX,2006-04-28,20.25928270042194,26.239029535864976,2.5831804281345567,69.9170756830959,14.282315789473683,35.0,1.0,56.0,1.0,6.0,0.0,1.0,26.0,0.0,0.0,6.0,15.0,3.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
TX,2006-04-29,20.43103448275862,26.691182795698925,14.270754716981132,64.62074630170086,14.161158798283262,43.0,1.0,73.0,1.0,6.0,0.0,0.0,12.0,0.0,0.0,2.0,21.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
TX,2006-04-30,19.21488222698073,27.55695931477516,3.111093990755008,45.35020402497231,10.872805139186296,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-01,22.53736842105263,31.29643605870021,0.0942161339421613,47.79409270014207,13.805020920502091,18.0,2.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-02,24.67079002079002,31.942203742203745,0.8646433990895295,61.65407815270646,17.396680497925313,28.0,1.0,48.0,0.0,6.0,0.0,0.0,27.0,0.0,0.0,4.0,13.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-03,24.7615625,31.54520833333333,3.819728915662651,63.9002469010794,17.98087318087318,23.0,1.0,51.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,4.0,13.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-04,24.04895833333333,30.455925155925154,3.9324242424242426,67.43881461183081,17.643775933609955,45.0,1.0,68.0,0.0,10.0,0.0,0.0,22.0,0.0,0.0,4.0,19.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-05,22.940425531914894,28.90296610169492,7.874057315233785,69.86968469706537,16.974526315789472,43.0,3.0,91.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,4.0,13.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-06,21.76845493562232,27.173076923076923,15.934108527131784,75.732547516762,16.379014989293363,49.0,1.0,96.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,9.0,25.0,1.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0
TX,2006-05-07,21.336129032258064,26.171182795698925,2.598470948012232,75.86562968008526,16.50257510729614,56.0,3.0,34.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,25.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-08,22.86084210526316,28.576421052631577,2.855030487804878,70.24737826502755,17.146638655462187,60.0,2.0,28.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,1.0,23.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-09,25.410041841004183,32.18786610878661,0.3162613981762918,64.25938228696445,18.637369519832983,56.0,0.0,21.0,0.0,4.0,0.0,1.0,46.0,0.0,0.0,4.0,24.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-10,25.07278481012658,32.00505263157895,0.9990881458966564,63.54182835073196,18.16,48.0,0.0,23.0,0.0,2.0,0.0,1.0,41.0,0.0,0.0,1.0,19.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-11,20.075949367088608,28.0740506329114,0.8644817073170732,45.895536384718994,12.083193277310926,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-12,19.6961215932914,28.12468619246862,0.005030487804878,41.32373281945745,11.272384937238494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-13,23.04105603448276,31.90797413793103,0.0656967840735068,47.64484176638848,14.175913978494624,5.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-14,24.72980561555076,32.24602150537634,1.5889908256880734,58.816890142887786,17.217025862068965,21.0,3.0,60.0,1.0,9.0,1.0,0.0,11.0,0.0,0.0,3.0,9.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0
TX,2006-05-15,21.484468085106386,28.529787234042555,4.1198473282442745,54.07804434498426,14.43093220338983,10.0,1.0,19.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-16,19.50400843881857,27.181894736842104,0.0561456752655538,47.39042948381146,11.829473684210528,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-17,20.670421052631585,29.39412997903564,0.0,42.48363720832597,11.947268907563023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-18,22.695454545454545,31.826582278481013,0.0,41.93643647589816,13.558649789029536,7.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-19,25.408102345415777,34.36666666666667,0.0059180576631259,42.4580295547252,16.43617021276596,15.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-20,26.736236559139787,35.16860215053763,0.0103343465045592,46.70468112388048,18.303870967741933,11.0,1.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-21,26.523752711496748,34.41106290672451,0.0757990867579908,51.759860168516205,18.63644251626898,10.0,0.0,12.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-22,26.48852631578947,33.642947368421055,0.2366666666666666,56.01732602854754,19.33410526315789,33.0,4.0,6.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-23,26.68909853249476,33.39601677148847,0.0851739788199697,57.30046618634835,19.98218029350105,28.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-24,27.060041841004185,34.06924686192469,0.006525037936267,56.647619055380446,20.05083682008368,13.0,1.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-25,27.5676906779661,34.40993657505285,0.2053272450532724,57.458627548282,20.7114406779661,9.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
TX,2006-05-26,28.07838983050848,34.59957716701903,0.0905918057663126,57.209459984769815,21.54291754756871,4.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-27,28.05774946921444,34.3384288747346,0.5304281345565749,55.66213561889429,21.777070063694268,7.0,0.0,24.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,5.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-28,27.51152173913044,33.702386117136655,2.657142857142857,59.33140118649254,21.29305856832972,12.0,1.0,41.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-29,26.71234042553192,33.013829787234044,4.723882896764253,62.8170884255186,20.41085106382979,20.0,1.0,57.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,3.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-30,26.29322033898305,32.94756871035941,4.623619631901841,63.47313679579617,19.6385593220339,16.0,1.0,30.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,2.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
TX,2006-05-31,25.273931623931624,31.350319829424304,5.630911901081916,69.01692805677513,19.189125799573564,31.0,1.0,38.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,2.0,14.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-01,24.197899159663866,29.55220125786164,6.106616541353383,72.22009729622123,18.83403361344537,45.0,1.0,59.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,18.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-02,24.37194092827004,30.333966244725737,4.178463855421687,64.95245954287667,18.409915611814345,39.0,2.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,19.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-03,24.98925531914894,32.033545647558384,0.8031770045385779,55.09141818344011,17.93595744680851,24.0,2.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-04,26.320171673819743,33.82483940042827,0.1711915535444947,50.71545213724026,18.815665236051505,22.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-05,27.675316455696205,35.23894736842105,0.1650529500756429,49.85687442082785,20.11350210970464,26.0,2.0,9.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-06,28.08354166666667,35.65770833333333,0.3637462235649547,49.5143314182696,20.509375,24.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-07,28.005765199161427,35.67991631799163,0.667420814479638,51.28368122313312,20.32893081761006,26.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
TX,2006-06-08,27.43025210084033,35.13410041841004,0.1364599092284417,49.6211813678818,19.72641509433962,25.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-09,27.57452830188679,35.20461215932914,0.0066465256797583,46.964117000017765,19.948117154811715,14.0,0.0,2.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-10,28.212875536480688,35.81287553648068,0.0223903177004538,45.37907932203663,20.617558886509634,18.0,1.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
TX,2006-06-11,28.55502136752137,36.07,0.0089393939393939,46.79808143197275,21.03311965811966,21.0,3.0,8.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
TX,2006-06-12,28.51930379746836,36.44884210526316,0.1437216338880484,47.47881507889272,20.58902953586498,16.0,2.0,11.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-13,28.3625260960334,36.50083333333334,0.2054380664652568,46.84397105613095,20.218789144050103,15.0,1.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-14,28.15732217573222,36.09166666666667,0.0949999999999999,44.22168986952803,20.237029288702928,10.0,0.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-15,28.533716075156576,36.0035490605428,0.019155354449472,46.075039916362776,21.061666666666667,16.0,0.0,9.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-16,28.881704781704784,35.50623700623701,0.9606060606060606,55.16456279536909,22.23298755186721,18.0,0.0,45.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-17,27.56877637130802,34.27974683544304,8.43236641221374,62.87640500091094,20.857805907172995,33.0,4.0,78.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,4.0,13.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-18,27.00234042553192,33.91744680851064,13.370884146341462,62.17058905267599,20.085774946921443,32.0,1.0,69.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-19,27.631276595744684,34.46446808510638,6.813787878787879,59.21734076950421,20.79511677282378,33.0,4.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-20,27.76194503171247,34.57336152219873,3.590210843373494,61.87798100814755,20.950843881856542,21.0,0.0,14.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-21,27.98414376321353,34.13227848101266,1.480060422960725,61.805445076086144,21.831645569620253,16.0,1.0,18.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0
TX,2006-06-22,28.385774058577404,34.45397489539749,1.766012084592145,62.0073374172021,22.318580375782883,21.0,3.0,44.0,0.0,2.0,2.0,4.0,9.0,0.0,0.0,3.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-23,27.396121593291404,33.56813417190776,3.991489361702128,65.63635443847501,21.22740585774059,29.0,2.0,32.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-24,27.0291932059448,33.254352441613584,2.742009132420092,65.13390359089671,20.80826271186441,26.0,0.0,34.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-25,27.202132196162044,33.74925373134328,1.5786585365853658,56.63211231955251,20.659574468085108,19.0,1.0,25.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-26,26.289209401709403,33.22921108742004,1.1276176024279212,49.08408272372989,19.35799573560768,12.0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-27,24.495851063829782,31.85031847133758,0.3587786259541984,44.57638888162205,17.1364406779661,5.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
TX,2006-06-28,24.86526315789473,32.345894736842105,0.0656012176560121,44.72816069025421,17.38463157894737,10.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-29,25.705982905982903,32.97825159914712,0.1364188163884674,47.882172058935616,18.43539445628998,10.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2006-06-30,26.616630669546435,33.591810344827586,0.6322188449848024,51.869709013595326,19.63685344827586,14.0,1.0,30.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-01,26.75529661016949,33.53792372881356,2.159125188536953,59.79469272801184,19.97763713080169,25.0,2.0,59.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-02,26.55267665952891,32.6813704496788,3.608885542168675,67.3734527949065,20.425427350427352,27.0,1.0,45.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,13.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-03,26.57213983050848,32.19046610169492,4.687106446776612,68.98429568862792,20.95381355932204,33.0,1.0,31.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-04,26.93760683760684,32.38482905982906,4.788005997001499,70.202928854083,21.490384615384617,40.0,3.0,85.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-05,26.914331210191083,32.48619957537155,9.833031674208144,74.58435171445191,21.34088983050848,50.0,4.0,66.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,1.0,20.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-06,26.70877378435518,32.07257383966245,6.061019490254872,71.28990459619006,21.35475687103594,45.0,6.0,23.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,19.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-07,26.473945147679323,32.18417721518987,2.165275707898658,61.14317323794594,20.76568421052632,14.0,0.0,11.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-08,26.712231759656653,32.76017130620985,0.8783458646616542,58.99056586557544,20.66423982869379,13.0,2.0,19.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-09,27.874304068522484,34.03247863247864,1.1380451127819549,61.8324981533864,21.722863247863245,20.0,1.0,28.0,1.0,1.0,0.0,2.0,14.0,0.0,0.0,2.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-10,28.83582089552239,34.85531914893617,1.496556886227545,61.26723528931247,22.81897654584222,18.0,0.0,22.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-11,29.30559071729958,35.496421052631575,0.963785394932936,57.90944037748848,23.12126315789473,5.0,0.0,9.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-12,29.716422594142266,36.31106471816284,0.5491044776119403,55.08405931454941,23.127196652719665,12.0,1.0,13.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-13,29.9731732776618,36.81309771309771,0.1014880952380952,52.86462393878593,23.12338204592902,10.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-14,29.98829113924051,36.83713080168776,0.1646795827123696,53.50884031580339,23.14336842105263,9.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-15,29.56503198294243,36.28535031847134,0.5104790419161677,54.27511112767905,22.836595744680853,4.0,0.0,15.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-16,29.63987068965517,36.51032258064516,0.2028358208955224,51.23742693652511,22.77462365591398,6.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-17,30.400524109014672,37.41527196652719,0.1438988095238095,49.544339089498905,23.391004184100417,6.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-18,30.7125,37.93221757322176,0.5875934230194321,48.84179938900858,23.494339622641508,8.0,1.0,17.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-19,30.43273684210526,37.758736842105264,0.5337313432835821,48.91967873663231,23.116596638655466,12.0,1.0,18.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
TX,2006-07-20,29.91278825995807,37.01698113207547,0.5885074626865672,51.02348656287076,22.808595387840672,5.0,0.0,19.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-21,29.61624737945493,36.72348008385744,0.4983582089552238,51.512112109546486,22.51652719665272,9.0,1.0,22.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-22,29.330876068376067,36.23076923076923,0.8883233532934132,53.06997094361946,22.437739872068228,14.0,0.0,60.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-23,28.06908893709328,34.981601731601735,2.378443113772455,53.57749942929173,21.16004319654428,16.0,2.0,37.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-24,27.84349680170576,34.846382978723405,1.3814648729446934,56.07547040637188,20.836808510638296,18.0,2.0,22.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-25,28.33115789473684,34.90714285714286,1.6205663189269748,58.90563052968157,21.75536842105263,15.0,2.0,15.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-26,28.33497899159664,34.39579831932773,6.132537313432836,63.92504475054114,22.27295597484277,22.0,2.0,29.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-27,28.72510460251046,34.67071129707113,7.905637982195845,62.94822817658648,22.784133611691026,17.0,0.0,22.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-28,29.19086134453781,35.03151260504202,2.7777777777777777,62.215288137776575,23.346652719665272,16.0,2.0,23.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-29,29.203191489361704,35.14936170212766,0.7016417910447762,60.30106479311093,23.25614406779661,15.0,1.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2006-07-30,29.16963906581741,35.385138004246286,0.6558383233532934,56.82711588577381,22.951483050847457,14.0,1.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
