STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
MN,2007-04-25,9.694444444444445,0.5956989247311828,53.85860009703302,3.0094444444444446,16.368508287292816,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
MN,2007-04-26,10.804696132596684,0.2297872340425531,51.14362455531311,3.840883977900553,17.7532967032967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-04-27,12.444505494505496,0.1638297872340425,50.43361112943215,4.41978021978022,20.46923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-04-28,14.56222222222222,0.1381720430107526,46.18746837127232,5.645555555555556,23.47888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-04-29,16.433519553072625,0.0,38.338807873265466,8.432960893854748,24.4340782122905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-04-30,15.404494382022472,0.4268817204301076,43.434654868513,7.140449438202247,23.666480446927377,1.0,0.0,10.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-01,12.59065934065934,1.3148936170212766,60.09701814297713,5.904945054945055,19.276373626373623,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-02,10.530386740331492,0.0032085561497326,55.62112827740678,3.460773480662984,17.599999999999998,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-03,12.022802197802198,0.0160427807486631,56.02649562777089,4.512637362637363,19.53296703296704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-04,13.756145251396648,1.3269841269841272,56.78264671348908,7.826256983240224,19.686033519553074,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-05,13.187784090909092,6.455494505494506,79.21009819178786,9.430113636363636,16.945454545454545,15.0,0.0,19.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-06,14.62,7.838888888888889,59.4675709900555,10.277142857142858,18.97840909090909,2.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-07,15.45252808988764,1.9283333333333328,76.03279625940226,10.898314606741572,20.016201117318435,17.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-08,15.843258426966292,0.9251336898395722,67.76514028767538,8.673595505617978,23.01292134831461,26.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
MN,2007-05-09,17.7036312849162,0.8946524064171124,55.43431327922109,8.956983240223463,26.45027932960894,9.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MN,2007-05-10,18.614804469273743,0.0299465240641711,49.640299431405445,10.227932960893854,27.00167597765364,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-11,15.724858757062147,0.0368983957219251,46.40781423612052,7.730508474576271,23.719209039548023,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-12,13.578409090909092,0.1327956989247311,47.68159307676425,6.319318181818182,20.8375,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-13,16.670786516853934,0.9258064516129032,49.828566199719646,8.875280898876404,24.46629213483146,3.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-14,19.77027777777778,0.574331550802139,55.181645976439015,12.215555555555556,27.325,6.0,1.0,13.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-15,15.918055555555556,1.1614973262032084,65.57977416761716,8.27111111111111,23.565,9.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-16,10.221787709497208,0.5914438502673797,60.47771831734749,4.246927374301676,16.19611111111111,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-17,10.431944444444444,0.3096774193548387,50.69672590870026,2.1244444444444444,18.739444444444445,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MN,2007-05-18,16.22443820224719,0.7736559139784946,40.06456419999633,8.188202247191011,24.26067415730337,2.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-19,16.062429378531075,1.95978835978836,60.140497545797245,8.257303370786516,23.88370786516854,8.0,0.0,18.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0
MN,2007-05-20,10.799162011173184,1.0483870967741935,75.53685134036212,3.5318435754189945,18.06648044692737,6.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0
MN,2007-05-21,13.005,1.554255319148936,68.30140112335808,6.159116022099448,19.84111111111111,9.0,1.0,17.0,0.0,2.0,0.0,4.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-22,19.09441340782123,6.2531914893617015,63.341570497717136,12.75111111111111,25.46333333333333,8.0,1.0,19.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-23,19.87555555555556,6.9566137566137565,76.03968904305016,15.094444444444443,24.640331491712704,12.0,0.0,32.0,0.0,0.0,0.0,6.0,0.0,3.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-24,14.322375690607734,9.98936170212766,77.28997369809879,8.87182320441989,19.77292817679558,9.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-25,9.90972222222222,4.739893617021277,65.0086382377982,3.551381215469613,16.266666666666666,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-26,12.480833333333337,1.775268817204301,69.21341505440532,6.75,18.211666666666662,8.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-27,12.02122905027933,1.8005434782608696,60.885926447177226,5.150837988826815,18.891620111731843,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-28,14.564285714285717,0.5451612903225806,59.16243797226584,6.413714285714287,22.71534090909091,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-29,20.190277777777776,3.367914438502674,71.59119406821938,14.19888888888889,26.165934065934064,12.0,4.0,20.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-30,20.884444444444444,6.477540106951872,81.81261960966262,15.463333333333336,26.30555555555556,18.0,2.0,25.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-05-31,18.596910112359552,6.580319148936169,74.4786506230841,12.309550561797751,24.88826815642458,12.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-01,17.993502824858755,1.891489361702128,72.32724790481366,11.99494382022472,24.005649717514125,11.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-02,17.43583815028902,12.314285714285711,81.97564118195932,12.567052023121386,22.291379310344823,16.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-03,17.692151162790697,8.280446927374301,83.3840656617408,12.9953488372093,22.40404624277457,13.0,1.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-04,16.91927374301676,4.19,71.41727682122,11.455865921787709,22.36611111111112,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-05,14.122033898305084,0.8577540106951872,59.60495552127666,6.878651685393259,21.34719101123596,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-06,14.196910112359552,1.7161290322580645,66.58428464048662,7.776404494382023,20.61741573033708,5.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-07,17.937078651685393,7.282446808510638,68.08078230860559,11.621348314606742,24.252808988764045,9.0,0.0,26.0,0.0,3.0,0.0,3.0,0.0,8.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-08,16.575706214689266,4.175661375661376,54.55337710809168,8.738418079096045,24.45027932960894,3.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-09,17.366954022988505,0.0818181818181818,49.16488853456113,10.541714285714283,24.16379310344828,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-10,20.11235632183908,1.3064516129032258,57.387434185750834,12.065517241379313,28.16,6.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-11,22.59542857142857,2.487234042553192,65.56164544888045,15.562285714285714,29.62443181818181,3.0,0.0,12.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-12,24.09776536312849,0.0484042553191489,62.231070993891215,17.930726256983238,30.26480446927374,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-13,23.46299435028249,2.271657754010695,59.547008047066974,17.65593220338983,29.270056497175144,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-14,22.501685393258427,3.282887700534759,65.99384956440758,16.421348314606742,28.582022471910115,12.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-15,23.262569832402235,2.123404255319149,65.06578939109902,17.337988826815643,29.187150837988828,10.0,2.0,22.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-16,22.045086705202312,6.565555555555555,70.15708160178724,15.63872832369942,28.431609195402302,17.0,0.0,15.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-17,21.694476744186044,5.5,71.83056093269971,15.733720930232558,27.59942528735632,9.0,1.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-18,21.7274011299435,5.8765027322404375,68.00678889269881,16.373446327683617,27.081355932203387,13.0,1.0,35.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-19,17.748305084745763,4.993582887700534,55.85162541216104,11.696067415730338,23.847457627118644,4.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-20,18.73735632183908,0.3146739130434782,57.5547215513573,11.810919540229884,25.66379310344828,4.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-21,20.095738636363635,3.006486486486486,64.38507104075697,12.31193181818182,27.87954545454545,7.0,0.0,15.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-22,20.186079545454547,3.6204301075268814,73.11143177709899,14.00169491525424,26.369886363636365,8.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-23,21.242241379310347,1.6704918032786884,77.37246759270684,15.408620689655171,27.02914285714286,15.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-24,22.618103448275864,0.4010752688172043,74.69259142152453,16.656896551724138,28.574857142857145,15.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-25,23.190055248618783,0.1476190476190476,73.9218592709331,16.99668508287293,29.38342541436464,12.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-26,23.78324022346369,0.7109947643979057,70.95462851866517,17.845251396648045,29.71333333333333,11.0,0.0,13.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-27,19.77443820224719,1.458201058201058,59.87603518538805,13.498314606741571,26.05056179775281,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-28,16.509116022099448,0.0194736842105263,65.91831993160214,10.51657458563536,22.50165745856353,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-29,15.948033707865168,0.0042553191489361,62.9331000764488,8.611235955056179,23.282122905027933,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-06-30,18.27005813953488,0.020855614973262,61.98125160168815,10.94186046511628,25.59825581395349,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-01,19.62122093023256,0.0604395604395604,60.88842887068286,13.33720930232558,25.90523255813953,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-02,20.12949438202247,3.5288043478260867,70.16862325151352,14.885955056179776,25.36277777777778,11.0,5.0,12.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-03,21.3747191011236,2.1794736842105262,80.60048103282574,16.453932584269666,26.302777777777777,24.0,8.0,18.0,0.0,1.0,0.0,9.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-04,22.408,4.135294117647058,71.05353862626941,15.88465909090909,28.92,27.0,4.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-05,22.090677966101698,0.93048128342246,62.76860962543327,14.924858757062148,29.23258426966292,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-06,21.38721590909091,0.0915343915343915,60.47667429720452,13.485227272727274,29.256741573033707,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-07,23.58465909090909,0.0069148936170212,63.08227742743463,15.370454545454544,31.828651685393258,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-08,25.304885057471264,1.7861702127659576,65.15651807568517,18.632758620689653,31.977011494252874,6.0,0.0,14.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
MN,2007-07-09,22.20056497175141,3.544973544973545,64.13662208279837,15.45112359550562,28.965,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-10,19.916573033707863,5.873157894736843,66.95895539497134,14.593854748603354,25.2463687150838,7.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-11,16.782122905027933,1.53,66.8145497401025,10.99217877094972,22.559116022099445,5.0,0.0,12.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-12,16.688333333333333,0.8191489361702128,61.900984044086506,10.443333333333332,22.921978021978024,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-13,16.297527472527474,0.6802139037433155,62.77538389934489,8.62032967032967,23.956284153005463,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-14,18.69466292134832,2.2646739130434783,66.7925240510396,12.468539325842697,24.92078651685393,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-15,18.38005617977528,0.9252688172043012,66.14378421153748,11.741011235955057,25.00055865921788,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-16,19.764722222222225,2.0054054054054054,69.60874217256321,13.09,26.417582417582416,8.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-17,21.82486187845304,2.107407407407408,73.675769835281,15.04475138121547,28.568852459016394,12.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-18,22.82055555555556,0.7847368421052632,72.72826932436553,16.119444444444444,29.511538461538464,14.0,2.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-19,20.59583333333333,1.1463157894736842,60.933806705058174,13.84,27.35082872928177,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-20,17.678370786516854,0.0026595744680851,58.68971761411556,9.554494382022472,25.788268156424586,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-21,19.177401129943505,0.0,64.46185315656354,11.476836158192093,26.87796610169492,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-22,22.039204545454545,2.0545454545454547,70.00696938146486,16.09034090909091,27.99604519774012,7.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-23,24.297191011235952,4.298395721925133,75.60877616490951,18.35955056179776,30.217877094972067,28.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-24,25.62828571428572,0.251578947368421,76.55996057419138,19.58342857142857,31.698305084745765,25.0,5.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-25,26.31903409090909,0.3121693121693121,72.27749681476043,20.24886363636364,32.391525423728815,20.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-26,25.91525423728813,3.644444444444445,76.38452023097749,20.231073446327684,31.60280898876405,17.0,2.0,31.0,0.0,0.0,0.0,9.0,0.0,2.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-27,23.413483146067417,8.049206349206349,68.29288323142148,16.871348314606742,29.9340782122905,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-28,22.3632183908046,0.0164021164021164,61.38250945975367,15.17528735632184,29.55114942528736,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-29,22.628779069767443,0.0,62.54885665632511,14.96220930232558,30.3,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-30,23.770903954802257,0.0,63.42209591343272,16.316384180790962,31.21508379888268,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-07-31,24.89774011299435,0.0,65.88496344322908,17.9774011299435,31.8180790960452,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-01,24.657344632768364,0.823936170212766,67.99317230076824,18.35056179775281,30.991061452513964,6.0,0.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-02,21.7927374301676,1.1292553191489365,58.36838640872018,13.920670391061453,29.646153846153847,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-03,20.12027777777778,0.4287234042553191,54.62181134832321,11.436666666666666,28.76538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-04,20.82443181818181,4.773369565217391,71.48517941945614,14.242045454545456,27.396610169491524,7.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-05,19.22471590909091,7.567391304347827,84.07514299718942,14.757386363636364,23.72429378531073,21.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-06,19.041853932584267,0.2059139784946236,82.18437998928539,14.030337078651684,24.046703296703296,24.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-07,21.34245810055866,0.1747311827956989,73.48571735840302,16.046927374301678,26.626373626373628,19.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-08,21.228813559322035,0.0989247311827957,70.25343925112733,13.605649717514122,28.81277777777778,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-09,22.8575,1.5171122994652406,70.68945059261806,16.234444444444442,29.391758241758243,13.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-10,23.72932960893855,1.3828877005347595,66.40294136932786,15.993854748603352,31.42707182320442,10.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-11,24.64774011299435,12.956989247311828,72.825593414913,17.677401129943505,31.6180790960452,8.0,1.0,39.0,0.0,6.0,0.0,0.0,0.0,6.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-12,20.97837078651685,3.853260869565217,66.5024946444967,13.679213483146068,28.27752808988764,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-13,18.972346368715083,2.0478260869565217,68.86791593905102,11.950837988826814,26.013812154696133,9.0,3.0,20.0,0.0,4.0,0.0,3.0,0.0,4.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
MN,2007-08-14,20.87556179775281,9.59945355191257,76.16971163904437,15.007303370786518,26.748618784530382,10.0,0.0,17.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-15,20.303107344632767,2.93224043715847,75.04635596941814,13.999438202247193,26.57877094972068,10.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-16,18.580337078651688,0.8848648648648648,62.71286910472094,11.559217877094971,25.607777777777777,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-17,16.30611111111111,0.0583783783783783,59.123274026443696,9.06,23.525274725274727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-18,15.466573033707869,8.533695652173913,75.39492820956268,9.936516853932584,20.991061452513968,11.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-19,15.257022471910112,36.478142076502735,85.62777328738493,11.992134831460673,18.55195530726257,14.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-20,15.95977653631285,9.22054054054054,87.43493662372681,13.16927374301676,18.79171270718232,30.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
